tpr,new_tweets,threshold,fpr,fpr2
0.0009920634920634,23,96321.9309930993,0.0008195845062894203,1.6946305263375057e-05
0.0019841269841269,34,88482.72157215721,0.0012115597049495777,2.505105995455443e-05
0.0029761904761904,40,83740.72127212721,0.001425364358764209,2.947183524065227e-05
0.0039682539682539,48,80460.75757575758,0.001710437230517051,3.536620228878272e-05
0.0049603174603174,49,80095.24842484249,0.001746071339486156,3.6102998169799034e-05
0.0059523809523809,62,76728.71677167717,0.002209314756084524,4.568134462301102e-05
0.0069444444444444,77,71342.26612661267,0.0027438263906211027,5.673328283825562e-05
0.0079365079365079,86,69033.78727872788,0.0030645333713430496,6.336444576740239e-05
0.0089285714285714,102,66003.9087908791,0.0036346791148487334,7.515317986366329e-05
0.0099206349206349,104,65898.10351035104,0.0037059473327869436,7.662677162569591e-05
0.0109126984126984,106,65667.25562556257,0.0037772155507251543,7.810036338772852e-05
0.0119047619047619,114,64118.65106510651,0.004062288422477996,8.399473043585897e-05
0.0128968253968253,122,63320.30213021302,0.004347361294230838,8.988909748398942e-05
0.0138888888888888,131,61848.64686468647,0.0046680682749527845,9.652026041313618e-05
0.0148809523809523,142,60136.52505250525,0.0050600434736129424,0.00010462501510431557
0.0158730158730158,173,56943.12931293129,0.006164700851655204,0.00012746568741582107
0.0168650793650793,176,56433.3402340234,0.00627160317856252,0.00012967607505887
0.0178571428571428,180,56135.16171617162,0.006414139614438941,0.0001326232585829352
0.0188492063492063,187,55000.1596159616,0.0066635783772226774,0.00013778082975004938
0.0198412698412698,199,54028.67476747675,0.0070911876848519404,0.00014662238032224506
0.0208333333333333,207,53268.800480048005,0.007376260556604782,0.0001525167473703755
0.0218253968253968,210,53105.283228322834,0.0074831628835120975,0.00015472713501342442
0.0228174603174603,233,50604.43114311432,0.008302747389801518,0.00017167344027679948
0.0238095238095238,238,50383.20192019202,0.008480917934647045,0.000175357419681881
0.0248015873015873,244,49584.85298529853,0.008694722588461675,0.00017977819496797884
0.0257936507936507,264,47968.917791779175,0.00940740476784378,0.00019451411258830499
0.0267857142857142,274,47449.5100510051,0.009763745857534832,0.00020188207139846805
0.0287698412698412,279,47103.23822382238,0.009941916402380358,0.0002055660508035496
0.0297619047619047,287,46304.88928892889,0.010226989274133201,0.00021146041785168005
0.0307539682539682,291,46054.804080408045,0.010369525710009622,0.00021440760137574527
0.0317460317460317,323,43890.60516051605,0.011509817197020988,0.00023798506956826707
0.0327380952380952,332,43659.75727572757,0.011830524177742935,0.00024461623249741386
0.0337301587301587,356,42486.280528052805,0.012685742793001461,0.00026229933364180523
0.0347222222222222,358,42447.80588058806,0.012757011010939671,0.0002637729254038378
0.0357142857142857,369,42053.44074407441,0.013148986209599828,0.0002718776800950172
0.0367063492063492,373,41610.98229822982,0.01329152264547625,0.0002748248636190824
0.0376984126984126,374,41601.36363636364,0.013327156754445355,0.00027556165950009875
0.0386904761904761,379,41466.70237023702,0.013505327299290881,0.00027924563890518024
0.0396825396825396,383,41322.42244224423,0.013647863735167302,0.0002821928224292455
0.0406746031746031,394,40995.38793879388,0.01403983893382746,0.00029029757712042487
0.0416666666666666,409,40754.921392139215,0.014574350568364038,0.00030134951533566945
0.0426587301587301,417,40485.59885988599,0.01485942344011688,0.00030724388238379994
0.0436507936507936,425,40168.18301830183,0.015144496311869721,0.0003131382494319304
0.0446428571428571,428,39821.91119111912,0.015251398638777038,0.0003153486370749793
0.0456349206349206,437,39494.876687668766,0.015572105619498984,0.00032197980000412606
0.0466269841269841,455,38936.99429942994,0.01621351958094288,0.0003352421258624196
0.0476190476190476,458,38840.80768076808,0.016320421907850192,0.0003374525135054685
0.0486111111111111,469,38456.06120612061,0.016712397106510353,0.00034555726819664786
0.0496031746031746,471,38398.349234923495,0.01678366532444856,0.0003470308599586805
0.050595238095238,476,38205.97599759976,0.01696183586929409,0.000350714839363762
0.0515873015873015,483,37811.61086108611,0.017211274632077826,0.0003558724105308762
0.052579365079365,488,37542.28832883288,0.01738944517692335,0.0003595563899359577
0.0535714285714285,508,36888.21932193219,0.018102127356305456,0.00037429230755628385
0.054563492063492,523,36407.28622862286,0.018636638990842034,0.00038534424577152843
0.0555555555555555,525,36311.099609961,0.018707907208780246,0.0003868178375335611
0.056547619047619,551,35743.598559855986,0.01963439404197698,0.00040597453043998504
0.0575396825396825,563,35474.27602760276,0.02006200334960624,0.0004148160810121807
0.058531746031746,568,35349.23342334233,0.02024017389445177,0.00041850006041726227
0.0595238095238095,570,35329.99609960996,0.020311442112389978,0.00041997365217929486
0.060515873015873,597,34589.35913591359,0.02127356305455582,0.0004398671409667351
0.0615079365079365,620,33656.34893489349,0.022093147560845242,0.0004568134462301102
0.0625,624,33540.92499249925,0.022235683996721663,0.00045976062975417543
0.0634920634920634,632,33348.55175517552,0.022520756868474504,0.00046565499680230587
0.0644841269841269,640,33223.509150915095,0.022805829740227344,0.0004715493638504363
0.0654761904761904,641,33204.27182718272,0.022841463849196452,0.00047228615973145266
0.0664682539682539,653,33021.51725172518,0.023269073156825713,0.00048112771030364834
0.0674603174603174,655,32983.04260426042,0.023340341374763925,0.00048260130206568094
0.0684523809523809,657,32963.80528052805,0.023411609592702134,0.00048407489382771353
0.0694444444444444,658,32954.18661866187,0.023447243701671238,0.00048481168970872983
0.0704365079365079,659,32906.09330933093,0.023482877810640346,0.0004855484855897462
0.0724206349206349,663,32896.47464746475,0.023625414246516766,0.0004884956691138114
0.0734126984126984,665,32809.90669066907,0.023696682464454975,0.000489969260875844
0.0744047619047619,671,32704.10141014101,0.023910487118269607,0.0004943900361619419
0.0753968253968253,676,32579.058805880588,0.024088657663115135,0.0004980740155670234
0.0763888888888889,695,32155.83768376837,0.024765705733528133,0.0005120731373063332
0.0773809523809523,706,31934.608460846084,0.02515768093218829,0.0005201778919975126
0.0783730158730158,716,31722.997899789974,0.025514022021879343,0.0005275458508076756
0.0793650793650793,718,31703.760576057604,0.025585290239817555,0.0005290194425697082
0.0803571428571428,722,31655.667266726672,0.025727826675693975,0.0005319666260937734
0.0813492063492063,734,31299.77677767777,0.026155435983323237,0.0005408081766659691
0.0823412698412698,740,31107.40354035404,0.02636924063713787,0.000545228951952067
0.0833333333333333,748,30915.030303030304,0.02665431350889071,0.0005511233190001975
0.0843253968253968,754,30866.93699369937,0.026868118162705342,0.0005555440942862953
0.0853174603174603,760,30780.36903690369,0.027081922816519974,0.0005599648695723932
0.0873015873015873,776,30280.198619861985,0.027652068560025656,0.0005717536036686541
0.0882936507936508,784,30145.537353735373,0.027937141431778497,0.0005776479707167845
0.0892857142857142,801,29847.358835883588,0.028542921284253286,0.0005901735006940617
0.0902777777777777,804,29828.12151215121,0.028649823611160603,0.0005923838883371106
0.0912698412698412,806,29780.02820282028,0.028721091829098815,0.0005938574800991432
0.0922619047619047,842,29097.10321032103,0.030003919751986602,0.0006203821318157303
0.0932539682539682,847,28856.63666366637,0.030182090296832127,0.0006240661112208118
0.0942460317460317,856,28721.975397539754,0.030502797277554075,0.0006306972741499586
0.0952380952380952,861,28616.1701170117,0.0306809678223996,0.0006343812535550401
0.0962301587301587,869,28443.034203420342,0.030966040694152444,0.0006402756206031706
